time_step,time_step_col,antecedent_days,a,b,c,POD,FAR,PPV,score,full_POD,full_FAR,full_PPV,shi_cd,shi_nm,season
12,I_12h,7,1.372962,-0.478947,0.916320,0.615385,0.179487,0.533333,0.269297,0.600000,0.190476,0.529412,37,Restinga da Barra,Inverno
12,I_12h,8,1.372962,-0.478947,0.916320,0.615385,0.179487,0.533333,0.269297,0.600000,0.190476,0.529412,37,Restinga da Barra,Inverno
12,I_12h,9,0.863777,-0.270526,1.403115,0.384615,0.051282,0.714286,0.260637,0.400000,0.071429,0.666667,37,Restinga da Barra,Inverno
12,I_12h,10,0.863777,-0.062105,1.374480,0.384615,0.051282,0.714286,0.260637,0.400000,0.071429,0.666667,37,Restinga da Barra,Inverno
24,I_24h,1,1.863837,-0.322632,0.454594,0.357143,0.000000,1.000000,0.357143,0.375000,0.023810,0.857143,37,Restinga da Barra,Inverno
24,I_24h,2,2.474396,-0.947895,0.595675,0.500000,0.033333,0.875000,0.422917,0.500000,0.047619,0.800000,37,Restinga da Barra,Inverno
24,I_24h,3,1.524637,-0.843684,0.595675,0.500000,0.066667,0.777778,0.362963,0.500000,0.071429,0.727273,37,Restinga da Barra,Inverno
24,I_24h,4,3.152794,-0.583158,0.595675,0.428571,0.033333,0.857143,0.355102,0.437500,0.047619,0.777778,37,Restinga da Barra,Inverno
24,I_24h,5,3.152794,-0.583158,0.595675,0.500000,0.066667,0.777778,0.362963,0.500000,0.071429,0.727273,37,Restinga da Barra,Inverno
24,I_24h,6,3.152794,-0.583158,0.595675,0.500000,0.068966,0.777778,0.362069,0.500000,0.073171,0.727273,37,Restinga da Barra,Inverno
24,I_24h,7,1.524637,-0.843684,0.595111,0.538462,0.137931,0.636364,0.295394,0.533333,0.121951,0.615385,37,Restinga da Barra,Inverno
24,I_24h,8,1.524637,-0.843684,0.595111,0.538462,0.137931,0.636364,0.295394,0.533333,0.121951,0.615385,37,Restinga da Barra,Inverno
24,I_24h,9,1.253278,-0.426842,0.595111,0.461538,0.103448,0.666667,0.275862,0.466667,0.097561,0.636364,37,Restinga da Barra,Inverno
24,I_24h,10,0.439199,-0.114211,0.747703,0.384615,0.068966,0.714286,0.255779,0.400000,0.073171,0.666667,37,Restinga da Barra,Inverno
1/6,I_15min,1,128.395162,-0.947895,0.379647,0.666667,0.320513,0.390244,0.176777,0.615385,0.292135,0.380952,37,Restinga da Barra,Primavera
1/6,I_15min,2,140.753389,-0.687368,0.000000,0.708333,0.423077,0.340000,0.138942,0.653846,0.382022,0.333333,37,Restinga da Barra,Primavera
1/6,I_15min,3,62.484617,-0.426842,5.315051,0.666667,0.512821,0.285714,0.092796,0.615385,0.460674,0.280702,37,Restinga da Barra,Primavera
1/6,I_15min,4,116.036935,-0.739474,1.138940,0.833333,0.641026,0.285714,0.085470,0.769231,0.573034,0.281690,37,Restinga da Barra,Primavera
1/6,I_15min,5,21.290526,-0.687368,8.731870,0.875000,0.717949,0.272727,0.067308,0.807692,0.640449,0.269231,37,Restinga da Barra,Primavera
1/6,I_15min,6,25.409935,-0.739474,8.731870,0.875000,0.717949,0.272727,0.067308,0.807692,0.640449,0.269231,37,Restinga da Barra,Primavera
1/6,I_15min,7,87.201071,-1.000000,8.731870,0.833333,0.692308,0.270270,0.069300,0.769231,0.617978,0.266667,37,Restinga da Barra,Primavera
1/6,I_15min,8,54.245798,-0.687368,8.731870,0.875000,0.679487,0.283784,0.079587,0.807692,0.606742,0.280000,37,Restinga da Barra,Primavera
1/6,I_15min,9,54.245798,-0.687368,8.731870,0.875000,0.679487,0.283784,0.079587,0.807692,0.606742,0.280000,37,Restinga da Barra,Primavera
1/6,I_15min,10,54.245798,-0.687368,8.731870,0.875000,0.679487,0.283784,0.079587,0.807692,0.606742,0.280000,37,Restinga da Barra,Primavera
1/2,I_30min,1,69.182423,-1.000000,5.508272,0.666667,0.296296,0.400000,0.187654,0.615385,0.280899,0.390244,37,Restinga da Barra,Primavera
1/2,I_30min,2,71.396049,-1.000000,5.508272,0.750000,0.432099,0.339623,0.144654,0.692308,0.404494,0.333333,37,Restinga da Barra,Primavera
1/2,I_30min,3,71.396049,-1.000000,5.508272,0.791667,0.567901,0.292308,0.099992,0.730769,0.528090,0.287879,37,Restinga da Barra,Primavera
1/2,I_30min,4,73.609676,-1.000000,5.508272,0.833333,0.629630,0.281690,0.086941,0.769231,0.584270,0.277778,37,Restinga da Barra,Primavera
1/2,I_30min,5,27.123518,-0.791579,9.364063,0.625000,0.543210,0.254237,0.072583,0.576923,0.505618,0.250000,37,Restinga da Barra,Primavera
1/2,I_30min,6,27.123518,-0.426842,5.783686,0.791667,0.654321,0.263889,0.072217,0.730769,0.606742,0.260274,37,Restinga da Barra,Primavera
1/2,I_30min,7,29.337145,-0.739474,9.364063,0.625000,0.543210,0.254237,0.072583,0.576923,0.505618,0.250000,37,Restinga da Barra,Primavera
1/2,I_30min,8,42.618904,-0.739474,5.508272,0.958333,0.703704,0.287500,0.081636,0.884615,0.651685,0.283951,37,Restinga da Barra,Primavera
1/2,I_30min,9,42.618904,-0.531053,5.508272,0.916667,0.666667,0.289474,0.088450,0.846154,0.617978,0.285714,37,Restinga da Barra,Primavera
1/2,I_30min,10,42.618904,-0.531053,5.508272,0.916667,0.666667,0.289474,0.088450,0.846154,0.617978,0.285714,37,Restinga da Barra,Primavera
1,I_1h,1,35.361305,-0.947895,4.742136,0.583333,0.231707,0.424242,0.190133,0.538462,0.224719,0.411765,37,Restinga da Barra,Primavera
1,I_1h,2,63.913480,-0.791579,0.000000,0.750000,0.426829,0.339623,0.145996,0.692308,0.404494,0.333333,37,Restinga da Barra,Primavera
1,I_1h,3,50.935219,-0.426842,4.742136,0.500000,0.317073,0.315789,0.107831,0.461538,0.303371,0.307692,37,Restinga da Barra,Primavera
1,I_1h,4,13.298261,-0.478947,4.939725,0.791667,0.548780,0.296875,0.106048,0.730769,0.516854,0.292308,37,Restinga da Barra,Primavera
1,I_1h,5,13.298261,-0.478947,4.939725,0.791667,0.609756,0.275362,0.085071,0.730769,0.573034,0.271429,37,Restinga da Barra,Primavera
1,I_1h,6,13.298261,-0.426842,4.939725,0.791667,0.621951,0.271429,0.081235,0.730769,0.584270,0.267606,37,Restinga da Barra,Primavera
1,I_1h,7,12.000435,-0.270526,4.742136,0.750000,0.573171,0.276923,0.088649,0.692308,0.539326,0.272727,37,Restinga da Barra,Primavera
1,I_1h,8,21.085218,-0.583158,4.939725,0.833333,0.609756,0.285714,0.092915,0.769231,0.573034,0.281690,37,Restinga da Barra,Primavera
1,I_1h,9,21.085218,-0.583158,4.939725,0.833333,0.609756,0.285714,0.092915,0.769231,0.573034,0.281690,37,Restinga da Barra,Primavera
1,I_1h,10,21.085218,-0.583158,4.939725,0.833333,0.609756,0.285714,0.092915,0.769231,0.573034,0.281690,37,Restinga da Barra,Primavera
2,I_2h,1,5.553309,-0.739474,3.870309,0.750000,0.304878,0.418605,0.218236,0.692308,0.292135,0.409091,37,Restinga da Barra,Primavera
2,I_2h,2,4.670726,-0.895789,5.667238,0.541667,0.219512,0.419355,0.177288,0.500000,0.213483,0.406250,37,Restinga da Barra,Primavera
2,I_2h,3,2.905562,-0.531053,5.667238,0.583333,0.329268,0.341463,0.133601,0.538462,0.314607,0.333333,37,Restinga da Barra,Primavera
2,I_2h,4,8.201056,-0.010000,0.138225,0.458333,0.219512,0.379310,0.135688,0.423077,0.213483,0.366667,37,Restinga da Barra,Primavera
2,I_2h,5,2.022980,-1.000000,6.634815,0.500000,0.280488,0.342857,0.123345,0.461538,0.269663,0.333333,37,Restinga da Barra,Primavera
2,I_2h,6,7.318473,-0.010000,0.276451,0.500000,0.280488,0.342857,0.123345,0.461538,0.269663,0.333333,37,Restinga da Barra,Primavera
2,I_2h,7,7.318473,-0.010000,0.276451,0.500000,0.280488,0.342857,0.123345,0.461538,0.269663,0.333333,37,Restinga da Barra,Primavera
2,I_2h,8,3.788144,-0.062105,4.699661,0.541667,0.317073,0.333333,0.123306,0.500000,0.303371,0.325000,37,Restinga da Barra,Primavera
2,I_2h,9,2.022980,-1.000000,6.634815,0.500000,0.292683,0.333333,0.117886,0.461538,0.280899,0.324324,37,Restinga da Barra,Primavera
2,I_2h,10,2.022980,-1.000000,6.634815,0.500000,0.292683,0.333333,0.117886,0.461538,0.280899,0.324324,37,Restinga da Barra,Primavera
3,I_3h,1,4.932706,-0.843684,3.711192,0.583333,0.168675,0.500000,0.242470,0.538462,0.168539,0.482759,37,Restinga da Barra,Primavera
3,I_3h,2,3.152786,-0.583158,3.711192,0.666667,0.253012,0.432432,0.215348,0.615385,0.247191,0.421053,37,Restinga da Barra,Primavera
3,I_3h,3,4.339399,-0.010000,2.014647,0.500000,0.168675,0.461538,0.191844,0.461538,0.168539,0.444444,37,Restinga da Barra,Primavera
3,I_3h,4,4.339399,-0.010000,2.014647,0.500000,0.180723,0.444444,0.182062,0.461538,0.179775,0.428571,37,Restinga da Barra,Primavera
3,I_3h,5,4.339399,-0.010000,2.014647,0.500000,0.192771,0.428571,0.172978,0.461538,0.191011,0.413793,37,Restinga da Barra,Primavera
3,I_3h,6,4.339399,-0.010000,2.014647,0.500000,0.192771,0.428571,0.172978,0.461538,0.191011,0.413793,37,Restinga da Barra,Primavera
3,I_3h,7,3.746093,-0.010000,2.544817,0.500000,0.192771,0.428571,0.172978,0.461538,0.191011,0.413793,37,Restinga da Barra,Primavera
3,I_3h,8,3.152786,-0.010000,3.074987,0.500000,0.192771,0.428571,0.172978,0.461538,0.191011,0.413793,37,Restinga da Barra,Primavera
3,I_3h,9,3.152786,-0.010000,3.074987,0.500000,0.192771,0.428571,0.172978,0.461538,0.191011,0.413793,37,Restinga da Barra,Primavera
3,I_3h,10,3.152786,-0.010000,3.074987,0.500000,0.192771,0.428571,0.172978,0.461538,0.191011,0.413793,37,Restinga da Barra,Primavera
6,I_6h,1,3.523128,-0.114211,3.126498,0.217391,0.000000,1.000000,0.217391,0.230769,0.011236,0.857143,37,Restinga da Barra,Primavera
6,I_6h,2,4.885596,-0.114211,2.935079,0.217391,0.000000,1.000000,0.217391,0.230769,0.011236,0.857143,37,Restinga da Barra,Primavera
6,I_6h,3,0.116958,-0.166316,3.062692,0.521739,0.178571,0.444444,0.190476,0.500000,0.179775,0.448276,37,Restinga da Barra,Primavera
6,I_6h,4,0.116958,-0.166316,3.062692,0.521739,0.190476,0.428571,0.181012,0.500000,0.191011,0.433333,37,Restinga da Barra,Primavera
6,I_6h,5,0.116958,-0.010000,2.998886,0.521739,0.190476,0.428571,0.181012,0.500000,0.191011,0.433333,37,Restinga da Barra,Primavera
6,I_6h,6,0.116958,-0.010000,2.998886,0.521739,0.190476,0.428571,0.181012,0.500000,0.191011,0.433333,37,Restinga da Barra,Primavera
6,I_6h,7,0.116958,-0.010000,2.998886,0.521739,0.190476,0.428571,0.181012,0.500000,0.191011,0.433333,37,Restinga da Barra,Primavera
6,I_6h,8,0.116958,-1.000000,3.126498,0.521739,0.166667,0.461538,0.200669,0.500000,0.168539,0.464286,37,Restinga da Barra,Primavera
6,I_6h,9,1.138809,-0.895789,3.126498,0.521739,0.154762,0.480000,0.211677,0.500000,0.157303,0.481481,37,Restinga da Barra,Primavera
6,I_6h,10,1.479426,-0.687368,3.126498,0.521739,0.154762,0.480000,0.211677,0.500000,0.157303,0.481481,37,Restinga da Barra,Primavera
8,I_8h,1,1.798437,-1.000000,2.413728,0.391304,0.059524,0.642857,0.236579,0.384615,0.067416,0.625000,37,Restinga da Barra,Primavera
8,I_8h,2,11.139843,-0.635263,2.516440,0.304348,0.011905,0.875000,0.263134,0.307692,0.022472,0.800000,37,Restinga da Barra,Primavera
8,I_8h,3,0.949219,-0.114211,2.465084,0.347826,0.059524,0.615385,0.201306,0.346154,0.067416,0.600000,37,Restinga da Barra,Primavera
8,I_8h,4,0.100000,-0.010000,2.259660,0.565217,0.202381,0.433333,0.195359,0.538462,0.202247,0.437500,37,Restinga da Barra,Primavera
8,I_8h,5,0.100000,-0.010000,2.259660,0.565217,0.202381,0.433333,0.195359,0.538462,0.202247,0.437500,37,Restinga da Barra,Primavera
8,I_8h,6,0.100000,-0.010000,2.259660,0.565217,0.202381,0.433333,0.195359,0.538462,0.202247,0.437500,37,Restinga da Barra,Primavera
8,I_8h,7,0.100000,-0.114211,2.362372,0.521739,0.178571,0.444444,0.190476,0.500000,0.179775,0.448276,37,Restinga da Barra,Primavera
8,I_8h,8,0.100000,-0.114211,2.362372,0.521739,0.178571,0.444444,0.190476,0.500000,0.179775,0.448276,37,Restinga da Barra,Primavera
8,I_8h,9,0.383073,-0.843684,2.362372,0.565217,0.190476,0.448276,0.205112,0.538462,0.191011,0.451613,37,Restinga da Barra,Primavera
8,I_8h,10,0.100000,-0.426842,2.362372,0.565217,0.190476,0.448276,0.205112,0.538462,0.191011,0.451613,37,Restinga da Barra,Primavera
10,I_10h,1,1.274127,-0.635263,2.024423,0.363636,0.035714,0.727273,0.255018,0.384615,0.044944,0.714286,37,Restinga da Barra,Primavera
10,I_10h,2,1.039302,-0.531053,2.024423,0.409091,0.059524,0.642857,0.247333,0.423077,0.067416,0.647059,37,Restinga da Barra,Primavera
10,I_10h,3,1.039302,-0.478947,2.024423,0.409091,0.107143,0.500000,0.182630,0.423077,0.112360,0.523810,37,Restinga da Barra,Primavera
10,I_10h,4,1.039302,-0.374737,2.024423,0.409091,0.107143,0.500000,0.182630,0.423077,0.112360,0.523810,37,Restinga da Barra,Primavera
10,I_10h,5,0.100000,-0.635263,1.900479,0.500000,0.190476,0.407407,0.164903,0.500000,0.191011,0.433333,37,Restinga da Barra,Primavera
10,I_10h,6,0.100000,-0.635263,1.900479,0.500000,0.190476,0.407407,0.164903,0.500000,0.191011,0.433333,37,Restinga da Barra,Primavera
10,I_10h,7,0.100000,-0.635263,1.900479,0.500000,0.190476,0.407407,0.164903,0.500000,0.191011,0.433333,37,Restinga da Barra,Primavera
10,I_10h,8,0.100000,-0.635263,1.900479,0.500000,0.190476,0.407407,0.164903,0.500000,0.191011,0.433333,37,Restinga da Barra,Primavera
10,I_10h,9,1.978604,-0.947895,1.859164,0.545455,0.202381,0.413793,0.180027,0.538462,0.202247,0.437500,37,Restinga da Barra,Primavera
10,I_10h,10,3.152731,-0.843684,1.859164,0.545455,0.202381,0.413793,0.180027,0.538462,0.202247,0.437500,37,Restinga da Barra,Primavera
12,I_12h,1,3.106141,-0.947895,1.667166,0.285714,0.036585,0.666667,0.183508,0.346154,0.044944,0.692308,37,Restinga da Barra,Primavera
12,I_12h,2,1.102047,-0.583158,1.667166,0.380952,0.085366,0.533333,0.185830,0.423077,0.089888,0.578947,37,Restinga da Barra,Primavera
12,I_12h,3,0.100000,-0.010000,1.463023,0.571429,0.243902,0.375000,0.162021,0.576923,0.235955,0.416667,37,Restinga da Barra,Primavera
12,I_12h,4,0.100000,-0.010000,1.463023,0.571429,0.243902,0.375000,0.162021,0.576923,0.235955,0.416667,37,Restinga da Barra,Primavera
12,I_12h,5,0.100000,-0.010000,1.463023,0.571429,0.243902,0.375000,0.162021,0.576923,0.235955,0.416667,37,Restinga da Barra,Primavera
12,I_12h,6,0.100000,-0.010000,1.463023,0.571429,0.243902,0.375000,0.162021,0.576923,0.235955,0.416667,37,Restinga da Barra,Primavera
12,I_12h,7,0.100000,-0.010000,1.463023,0.571429,0.243902,0.375000,0.162021,0.576923,0.235955,0.416667,37,Restinga da Barra,Primavera
12,I_12h,8,0.100000,-1.000000,1.565094,0.571429,0.243902,0.375000,0.162021,0.576923,0.235955,0.416667,37,Restinga da Barra,Primavera
12,I_12h,9,0.100000,-1.000000,1.565094,0.571429,0.243902,0.375000,0.162021,0.576923,0.235955,0.416667,37,Restinga da Barra,Primavera
12,I_12h,10,0.100000,-1.000000,1.565094,0.571429,0.243902,0.375000,0.162021,0.576923,0.235955,0.416667,37,Restinga da Barra,Primavera
24,I_24h,1,0.398902,-0.374737,0.882133,0.368421,0.085714,0.538462,0.181377,0.440000,0.085366,0.611111,37,Restinga da Barra,Primavera
24,I_24h,2,1.096341,-0.895789,0.558084,0.736842,0.414286,0.325581,0.140514,0.720000,0.365854,0.375000,37,Restinga da Barra,Primavera
24,I_24h,3,1.096341,-0.843684,0.558084,0.789474,0.471429,0.312500,0.130404,0.760000,0.414634,0.358491,37,Restinga da Barra,Primavera
24,I_24h,4,0.199634,-0.062105,0.864130,0.368421,0.142857,0.411765,0.130031,0.440000,0.134146,0.500000,37,Restinga da Barra,Primavera
24,I_24h,5,0.199634,-0.062105,0.882133,0.368421,0.142857,0.411765,0.130031,0.440000,0.134146,0.500000,37,Restinga da Barra,Primavera
24,I_24h,6,0.299268,-0.062105,0.864130,0.368421,0.142857,0.411765,0.130031,0.440000,0.134146,0.500000,37,Restinga da Barra,Primavera
24,I_24h,7,0.299268,-0.062105,0.864130,0.368421,0.142857,0.411765,0.130031,0.440000,0.134146,0.500000,37,Restinga da Barra,Primavera
24,I_24h,8,0.299268,-0.062105,0.864130,0.368421,0.142857,0.411765,0.130031,0.440000,0.134146,0.500000,37,Restinga da Barra,Primavera
24,I_24h,9,0.199634,-0.010000,0.846127,0.368421,0.128571,0.437500,0.140461,0.440000,0.121951,0.523810,37,Restinga da Barra,Primavera
24,I_24h,10,0.199634,-0.010000,0.846127,0.368421,0.142857,0.411765,0.130031,0.440000,0.134146,0.500000,37,Restinga da Barra,Primavera
1/6,I_15min,1,58.359184,-0.478947,16.065306,1.000000,0.300885,0.055556,0.038840,0.666667,0.266667,0.052632,38,Micro bacia do Rio Muzema,Verao
1/6,I_15min,2,50.630204,-0.478947,16.065306,1.000000,0.415929,0.040816,0.023840,0.666667,0.362963,0.039216,38,Micro bacia do Rio Muzema,Verao
1/6,I_15min,3,64.800000,-0.374737,15.673469,1.000000,0.424779,0.040000,0.023009,0.666667,0.370370,0.038462,38,Micro bacia do Rio Muzema,Verao
1/6,I_15min,4,62.223673,-0.322632,15.673469,1.000000,0.446429,0.038462,0.021291,0.666667,0.388060,0.037037,38,Micro bacia do Rio Muzema,Verao
1/6,I_15min,5,62.223673,-0.322632,15.673469,1.000000,0.482143,0.035714,0.018495,0.666667,0.417910,0.034483,38,Micro bacia do Rio Muzema,Verao
1/6,I_15min,6,50.630204,-0.166316,16.065306,1.000000,0.454545,0.038462,0.020979,0.666667,0.393939,0.037037,38,Micro bacia do Rio Muzema,Verao
1/6,I_15min,7,62.223673,-0.114211,15.281633,1.000000,0.440367,0.040000,0.022385,0.666667,0.381679,0.038462,38,Micro bacia do Rio Muzema,Verao
1/6,I_15min,8,63.511837,-0.062105,13.714286,1.000000,0.412844,0.042553,0.024985,0.666667,0.358779,0.040816,38,Micro bacia do Rio Muzema,Verao
1/6,I_15min,9,64.800000,-0.062105,13.714286,1.000000,0.412844,0.042553,0.024985,0.666667,0.358779,0.040816,38,Micro bacia do Rio Muzema,Verao
1/6,I_15min,10,64.800000,-0.062105,13.714286,1.000000,0.431193,0.040816,0.023217,0.666667,0.374046,0.039216,38,Micro bacia do Rio Muzema,Verao
1/2,I_30min,1,41.975510,-0.531053,11.657143,1.000000,0.356522,0.046512,0.029929,0.666667,0.318519,0.044444,38,Micro bacia do Rio Muzema,Verao
1/2,I_30min,2,41.975510,-0.531053,11.657143,1.000000,0.460870,0.036364,0.019605,0.666667,0.407407,0.035088,38,Micro bacia do Rio Muzema,Verao
1/2,I_30min,3,43.787755,-0.426842,11.934694,1.000000,0.486957,0.034483,0.017691,0.666667,0.429630,0.033333,38,Micro bacia do Rio Muzema,Verao
1/2,I_30min,4,44.693878,-0.374737,11.934694,1.000000,0.508772,0.033333,0.016374,0.666667,0.447761,0.032258,38,Micro bacia do Rio Muzema,Verao
1/2,I_30min,5,36.538776,-0.322632,11.934694,1.000000,0.561404,0.030303,0.013291,0.666667,0.492537,0.029412,38,Micro bacia do Rio Muzema,Verao
1/2,I_30min,6,44.693878,-0.166316,11.379592,1.000000,0.473214,0.036364,0.019156,0.666667,0.416667,0.035088,38,Micro bacia do Rio Muzema,Verao
1/2,I_30min,7,45.600000,-0.114211,10.824490,1.000000,0.482143,0.035714,0.018495,0.666667,0.419847,0.035088,38,Micro bacia do Rio Muzema,Verao
1/2,I_30min,8,43.787755,-0.062105,9.991837,1.000000,0.455357,0.037736,0.020553,0.666667,0.396947,0.037037,38,Micro bacia do Rio Muzema,Verao
1/2,I_30min,9,43.787755,-0.062105,9.991837,1.000000,0.473214,0.036364,0.019156,0.666667,0.412214,0.035714,38,Micro bacia do Rio Muzema,Verao
1/2,I_30min,10,43.787755,-0.062105,9.991837,1.000000,0.491071,0.035088,0.017857,0.666667,0.427481,0.034483,38,Micro bacia do Rio Muzema,Verao
1,I_1h,1,31.695510,-0.843684,10.263265,1.000000,0.294118,0.054054,0.038156,0.666667,0.274074,0.051282,38,Micro bacia do Rio Muzema,Verao
1,I_1h,2,27.782041,-0.843684,10.263265,1.000000,0.378151,0.042553,0.026462,0.666667,0.348148,0.040816,38,Micro bacia do Rio Muzema,Verao
1,I_1h,3,33.000000,-0.583158,10.044898,1.000000,0.420168,0.038462,0.022301,0.666667,0.385185,0.037037,38,Micro bacia do Rio Muzema,Verao
1,I_1h,4,33.000000,-0.531053,10.263265,1.000000,0.440678,0.037037,0.020716,0.666667,0.402985,0.035714,38,Micro bacia do Rio Muzema,Verao
1,I_1h,5,30.391020,-0.478947,10.044898,1.000000,0.474576,0.034483,0.018118,0.666667,0.432836,0.033333,38,Micro bacia do Rio Muzema,Verao
1,I_1h,6,30.391020,-0.218421,10.044898,1.000000,0.396552,0.041667,0.025144,0.666667,0.363636,0.040000,38,Micro bacia do Rio Muzema,Verao
1,I_1h,7,32.347755,-0.166316,10.263265,1.000000,0.396552,0.041667,0.025144,0.666667,0.358779,0.040816,38,Micro bacia do Rio Muzema,Verao
1,I_1h,8,33.000000,-0.062105,7.206122,1.000000,0.387931,0.042553,0.026045,0.666667,0.351145,0.041667,38,Micro bacia do Rio Muzema,Verao
1,I_1h,9,33.000000,-0.062105,7.206122,1.000000,0.422414,0.039216,0.022650,0.666667,0.381679,0.038462,38,Micro bacia do Rio Muzema,Verao
1,I_1h,10,33.000000,-0.062105,7.424490,1.000000,0.422414,0.039216,0.022650,0.666667,0.381679,0.038462,38,Micro bacia do Rio Muzema,Verao
2,I_2h,1,16.998980,-0.583158,5.314286,1.000000,0.293651,0.051282,0.036223,0.666667,0.288889,0.048780,38,Micro bacia do Rio Muzema,Verao
2,I_2h,2,17.410204,-0.531053,5.440816,1.000000,0.357143,0.042553,0.027356,0.666667,0.348148,0.040816,38,Micro bacia do Rio Muzema,Verao
2,I_2h,3,19.466327,-0.426842,5.440816,1.000000,0.404762,0.037736,0.022462,0.666667,0.392593,0.036364,38,Micro bacia do Rio Muzema,Verao
2,I_2h,4,20.700000,-0.374737,5.440816,1.000000,0.440000,0.035088,0.019649,0.666667,0.425373,0.033898,38,Micro bacia do Rio Muzema,Verao
2,I_2h,5,19.466327,-0.374737,5.440816,1.000000,0.464000,0.033333,0.017867,0.666667,0.447761,0.032258,38,Micro bacia do Rio Muzema,Verao
2,I_2h,6,20.288776,-0.166316,5.187755,1.000000,0.406504,0.038462,0.022827,0.666667,0.393939,0.037037,38,Micro bacia do Rio Muzema,Verao
2,I_2h,7,19.055102,-0.114211,5.061224,1.000000,0.414634,0.037736,0.022089,0.666667,0.396947,0.037037,38,Micro bacia do Rio Muzema,Verao
2,I_2h,8,20.288776,-0.062105,4.555102,1.000000,0.365854,0.042553,0.026985,0.666667,0.351145,0.041667,38,Micro bacia do Rio Muzema,Verao
2,I_2h,9,20.288776,-0.062105,4.555102,1.000000,0.398374,0.039216,0.023593,0.666667,0.381679,0.038462,38,Micro bacia do Rio Muzema,Verao
2,I_2h,10,20.288776,-0.062105,4.555102,1.000000,0.406504,0.038462,0.022827,0.666667,0.389313,0.037736,38,Micro bacia do Rio Muzema,Verao
3,I_3h,1,13.251701,-0.531053,3.627211,1.000000,0.304000,0.050000,0.034800,0.666667,0.296296,0.047619,38,Micro bacia do Rio Muzema,Verao
3,I_3h,2,12.977551,-0.531053,3.627211,1.000000,0.384000,0.040000,0.024640,0.666667,0.370370,0.038462,38,Micro bacia do Rio Muzema,Verao
3,I_3h,3,12.977551,-0.426842,3.627211,1.000000,0.448000,0.034483,0.019034,0.666667,0.429630,0.033333,38,Micro bacia do Rio Muzema,Verao
