I_15min,I_30min,I_1h,I_2h,I_3h,I_6h,I_8h,I_10h,I_12h,I_24h,date,id_estacao,daily_total_mm,api_1d,api_2d,api_3d,api_4d,api_5d,api_6d,api_7d,api_8d,api_9d,api_10d,classificacao
10.4,9.2,6.6,5.2,4.6000000000000005,2.9333333333333336,2.2,1.8,1.5,0.75,2018-05-08,28,18.0,0.0,0.0,0.0,0.0,0.0887410625,0.3904606749999999,0.3904606749999999,0.3904606749999999,0.3904606749999999,0.3904606749999999,ESA
27.2,25.2,13.600000000000001,7.3,4.933333333333334,2.5,1.875,1.52,1.2666666666666666,0.6333333333333333,2018-05-19,28,15.2,0.0,1.156,1.156,1.156,1.2447410625,2.1498999,3.8169007590624995,3.8169007590624995,3.8169007590624995,4.053150044271367,ESA
19.2,14.399999999999999,11.4,9.1,7.3999999999999995,4.933333333333334,3.7,2.96,2.466666666666667,1.2333333333333334,2018-05-25,28,29.6,0.0,0.0,0.0,0.0,0.44370531249999995,6.176377949999998,6.176377949999998,6.612362790062498,6.612362790062498,6.612362790062498,ESA
22.4,22.4,20.6,17.0,14.0,8.733333333333333,7.125,5.9,4.916666666666667,2.4583333333333335,2018-06-03,28,58.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.855861609982811,6.855861609982811,ESA
7.2,5.6,4.4,3.8000000000000003,3.8000000000000003,2.9,2.25,1.9600000000000002,1.6666666666666667,0.9333333333333332,2018-06-04,28,22.4,50.15,50.15,50.15,50.15,50.15,50.15,50.15,50.15,50.15,55.97748236848539,ESA
20.0,15.2,8.0,4.2,2.8000000000000003,1.4000000000000001,1.05,0.8400000000000001,0.7000000000000001,0.4666666666666666,2018-06-07,28,11.2,0.0,1.0115,14.767899999999997,45.56626874999999,45.56626874999999,45.56626874999999,45.56626874999999,45.56626874999999,45.56626874999999,45.56626874999999,ESA
7.2,6.8,6.199999999999999,5.0,4.6,3.6666666666666665,3.1,2.66,2.2833333333333337,1.3,2018-06-14,28,31.200000000000003,0.0,0.0,0.0,0.0,0.0,1.9611774812499998,5.551640869999999,5.551640869999999,5.875904594796483,10.28589125202867,ESA
4.0,3.6000000000000005,2.8000000000000003,2.0,1.866666666666667,1.4333333333333336,1.45,1.1800000000000002,0.9833333333333334,0.525,2018-06-15,28,12.600000000000001,26.52,26.52,26.52,26.52,26.52,26.52,28.1870008590625,31.2388947395,31.2388947395,31.514518905577013,ESA
8.0,5.2,5.2,3.9,3.1333333333333333,1.9666666666666668,1.9749999999999999,1.86,1.616666666666667,0.8583333333333334,2018-06-16,28,20.6,10.709999999999999,33.251999999999995,33.251999999999995,33.251999999999995,33.251999999999995,33.251999999999995,33.251999999999995,34.66895073020312,37.263060528575,37.263060528575,ESA
5.6,4.8,3.8,2.8,2.066666666666667,1.4666666666666668,1.1500000000000001,0.9800000000000001,0.8333333333333334,0.4166666666666667,2018-06-18,28,10.0,0.34,15.2235,22.961475,39.24807,39.24807,39.24807,39.24807,39.24807,39.24807,40.27181690257176,ESA
24.8,24.0,15.2,9.7,8.466666666666667,5.133333333333334,5.3,4.880000000000001,4.8500000000000005,3.3166666666666664,2018-07-10,28,79.6,0.0,0.0,0.0,0.0,0.0,1.5085980624999997,3.6885222628124987,3.6885222628124987,3.6885222628124987,3.6885222628124987,ESA
40.0,34.4,29.200000000000003,20.3,16.066666666666666,12.4,10.9,9.22,7.683333333333334,4.008333333333334,2018-08-01,28,96.2,3.4,3.4,3.4,3.4,3.4,3.4754299031249998,5.07831534453125,5.51430018459375,5.51430018459375,6.813671253242519,ESA
34.4,34.4,21.199999999999996,12.3,8.4,4.533333333333333,3.4250000000000003,2.76,2.3666666666666667,1.8833333333333335,2018-08-02,28,45.199999999999996,81.77,84.66,84.66,84.66,84.66,84.66,84.72411541765625,86.08656804285157,86.45715515690469,86.45715515690469,ESA
16.8,12.4,9.8,7.2,7.066666666666667,4.466666666666667,4.275,3.46,2.9,1.45,2018-08-06,28,34.800000000000004,0.0,2.1674999999999995,7.6946249999999985,31.289307499999996,73.9737585625,75.482356625,75.482356625,75.482356625,75.482356625,75.482356625,ESA
2.4,2.4,1.7999999999999998,1.4000000000000001,1.1333333333333333,1.0333333333333334,1.0,0.8800000000000001,0.8666666666666667,0.45,2018-08-07,28,10.8,29.58,29.58,31.422375,36.120431249999996,56.175911375,92.45769477812499,93.74000313124999,93.74000313124999,93.74000313124999,93.74000313124999,ESA
21.6,19.200000000000003,16.8,9.4,6.266666666666667,3.1333333333333333,2.35,1.8800000000000001,1.616666666666667,0.8333333333333334,2018-08-17,28,20.000000000000004,1.02,2.3205,2.3205,3.05130875,3.1400498125,3.1400498125,5.063512342187499,5.063512342187499,5.109835731444139,7.2360792983239435,ESA
15.2,13.600000000000001,10.8,9.5,9.200000000000001,7.300000000000001,6.075,5.1,4.3,2.35,2018-08-26,28,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4169507302031248,6.049289655867186,6.285538941076053,ESA
3.2,3.2,2.8,2.0,2.2,1.366666666666667,1.4000000000000001,1.26,1.1166666666666667,0.8250000000000001,2018-08-27,28,19.8,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,49.14440812067265,53.081896207487105,ESA
16.8,10.0,5.2,3.6,2.466666666666667,1.8,1.375,1.1,0.9166666666666666,0.4583333333333333,2018-09-04,28,11.0,7.48,7.48,7.48,7.48,7.48,7.48,7.544115417656251,12.939427813429688,26.00262358380234,26.00262358380234,ESA
16.8,14.0,7.2,4.0,2.6666666666666665,1.9000000000000001,1.475,1.1800000000000002,0.9833333333333334,0.4916666666666667,2018-09-06,28,11.8,0.85,8.7975,14.201799999999999,14.201799999999999,14.201799999999999,14.201799999999999,14.201799999999999,14.201799999999999,14.248123389256639,18.146236595202947,ESA
23.2,17.2,10.0,5.9,4.066666666666666,2.1666666666666665,1.625,1.3,1.0833333333333333,0.5416666666666666,2018-09-27,28,13.0,0.0,0.0,0.0,0.0,0.0,0.30171961249999996,0.30171961249999996,0.30171961249999996,0.5796599480398437,0.8159092332487108,ESA
12.0,10.4,9.4,8.8,8.533333333333333,6.933333333333334,6.3999999999999995,5.88,5.166666666666667,2.5833333333333335,2018-10-05,28,62.0,0.85,0.85,0.85,1.16320375,1.16320375,4.4821194875,4.80269657578125,8.345073401289062,8.345073401289062,8.345073401289062,ESA
16.0,15.600000000000001,13.0,9.899999999999999,9.4,5.733333333333333,4.325,3.46,2.8833333333333333,1.4416666666666667,2018-10-06,28,34.6,52.699999999999996,53.42249999999999,53.42249999999999,53.42249999999999,53.688723187499996,53.688723187499996,56.509801564374996,56.78229208941406,59.7933123910957,59.7933123910957,ESA
18.4,17.2,10.4,7.1,5.533333333333334,3.266666666666667,2.45,1.9600000000000002,1.6333333333333335,0.8166666666666668,2018-10-10,28,19.599999999999998,3.06,3.638,3.638,21.69941625,49.20914562499999,49.58629514062499,49.58629514062499,49.58629514062499,49.72526530839491,49.72526530839491,ESA
14.4,13.2,11.6,10.0,7.8,4.033333333333333,3.025,2.5200000000000005,2.1833333333333336,1.2249999999999999,2018-10-11,28,29.4,16.66,19.261,19.752299999999998,19.752299999999998,35.1045038125,58.48777378125,58.808350869531246,58.808350869531246,58.808350869531246,58.92647551213568,ESA
8.8,8.000000000000002,7.600000000000001,6.6,4.733333333333333,3.5666666666666664,3.075,2.9,2.566666666666667,1.2833333333333334,2018-10-12,28,30.800000000000004,24.99,39.150999999999996,41.36185,41.779455,41.779455,54.828828240625,74.70460771406249,74.97709823910155,74.97709823910155,74.97709823910155,ESA
15.2,8.4,7.2,5.4,4.8,2.433333333333333,1.825,1.46,1.2166666666666666,0.6083333333333333,2018-10-13,28,14.6,26.18,47.421499999999995,59.458349999999996,61.33757249999999,61.692536749999995,61.692536749999995,72.78450400453124,89.67891655695311,89.91053350323631,89.91053350323631,ESA
5.6,3.6000000000000005,3.4,2.9000000000000004,2.466666666666667,1.7666666666666666,1.45,1.3,1.2833333333333334,0.6916666666666668,2018-10-14,28,16.6,12.41,34.663,52.71827499999999,62.94959749999999,64.54693662499999,64.84865623749998,64.84865623749998,74.27682840385154,88.63707907341013,88.83395347775085,ESA
8.0,7.2,5.6000000000000005,4.1,3.4000000000000004,1.8,1.35,1.08,0.9,0.45,2018-10-19,28,10.8,0.0,0.1445,0.267325,5.069782499999999,12.435290687499998,17.941673615624996,27.815447934687494,35.82666937083593,40.36636151798671,41.075109373613316,ESA
3.2,3.2,2.6,2.0,1.866666666666667,1.5333333333333332,1.375,1.3,1.0833333333333333,0.6083333333333333,2018-10-25,28,14.600000000000001,6.12,6.12,6.12,7.372815,8.3489666875,12.422181456250001,12.422181456250001,12.476679561257814,12.523002950514455,14.334247470449103,ESA
8.8,7.2,6.3999999999999995,4.2,3.0666666666666664,1.5999999999999999,1.2,0.96,0.7999999999999999,0.625,2018-11-04,28,15.0,0.0,4.046,4.046,4.046,4.046,5.70545786875,6.0901503746875,6.635131424765625,6.681454814022265,9.555821117396814,ESA
17.6,14.0,14.0,10.9,8.0,4.566666666666666,3.425,2.7399999999999998,2.283333333333333,1.1416666666666666,2018-11-07,28,27.400000000000002,2.04,8.109,17.320875,17.320875,19.80562475,19.80562475,19.80562475,19.80562475,20.824739313646095,21.060988598854962,ESA
22.4,19.2,16.2,11.899999999999999,10.533333333333333,9.033333333333333,7.95,7.159999999999999,7.033333333333334,4.383333333333334,2018-11-08,28,105.19999999999999,23.29,25.024,30.182650000000002,38.01274375,38.01274375,40.1247810375,40.1247810375,40.1247810375,40.1247810375,40.99102841659918,ESA
6.4,5.6,4.8,4.1000000000000005,3.0,2.3000000000000003,1.9000000000000001,1.64,1.3666666666666665,0.6916666666666668,2018-11-09,28,16.6,89.42,109.2165,110.6904,115.07525249999999,121.73083218749998,121.73083218749998,123.52606388187499,123.52606388187499,123.52606388187499,123.52606388187499,ESA
12.8,10.0,6.199999999999999,4.9,3.733333333333334,1.9000000000000001,1.5000000000000002,1.24,1.0333333333333334,0.5166666666666667,2018-11-16,28,12.4,0.0,0.0,0.0,0.0,0.0,0.15085980624999998,5.472439471718749,34.13844270582812,40.48474703398788,40.957245604405614,ESA
20.0,18.400000000000002,15.8,13.9,13.4,9.933333333333334,8.15,7.1800000000000015,6.383333333333334,3.4333333333333336,2018-11-19,28,82.4,0.0,0.0,7.615149999999999,7.615149999999999,7.615149999999999,7.615149999999999,7.615149999999999,7.615149999999999,7.707796778513281,10.975911890569275,ESA
8.8,8.0,6.200000000000001,3.5000000000000004,3.466666666666667,1.9666666666666668,1.5250000000000001,1.2200000000000002,1.2,0.7333333333333334,2018-11-20,28,17.6,70.04,70.04,70.04,76.5128775,76.5128775,76.5128775,76.5128775,76.5128775,76.5128775,76.59162726173629,ESA
44.0,29.6,20.4,15.700000000000001,10.933333333333332,9.1,7.1499999999999995,6.3,6.116666666666667,3.1666666666666665,2018-11-26,28,76.0,0.17,0.17,0.17,0.17,0.347482125,6.9853136,33.400865674375,33.400865674375,33.400865674375,35.84210828819996,ESA
40.8,21.2,10.6,5.5,3.8666666666666667,2.8666666666666667,2.25,2.1399999999999997,1.8499999999999999,0.9583333333333334,2018-12-07,28,23.0,0.0,0.1445,0.267325,0.8937324999999998,0.8937324999999998,1.1200222093749999,1.1200222093749999,1.1200222093749999,1.3053157664015624,2.1321882646325974,ESA
16.0,13.6,11.4,8.7,8.466666666666667,6.466666666666666,5.4,4.640000000000001,3.9166666666666665,2.066666666666667,2018-12-08,28,49.599999999999994,19.55,19.55,19.672825,19.77722625,20.309672624999997,20.309672624999997,20.502018877968748,20.502018877968748,20.502018877968748,20.659518401441325,ESA
49.6,37.6,26.0,17.7,11.799999999999999,7.1000000000000005,5.6000000000000005,4.5200000000000005,3.8000000000000003,1.9000000000000001,2018-12-24,28,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
64.0,57.2,45.0,25.7,18.466666666666665,9.633333333333333,7.225,5.779999999999999,4.816666666666666,2.408333333333333,2019-01-25,28,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
63.2,60.8,41.2,24.1,16.73333333333333,11.0,9.75,8.74,7.283333333333334,3.75,2019-02-04,28,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09264677851328124,11.471987349407046,ESA
23.2,20.0,14.0,8.3,6.933333333333334,5.033333333333334,4.050000000000001,3.8,3.1999999999999997,1.625,2019-02-05,28,39.0,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.57874976173629,ESA
146.4,115.2,83.0,55.4,44.866666666666674,23.333333333333332,17.5,14.0,11.666666666666666,5.833333333333333,2019-02-06,28,140.0,33.15,98.17499999999998,98.17499999999998,98.17499999999998,98.17499999999998,98.17499999999998,98.17499999999998,98.17499999999998,98.17499999999998,98.17499999999998,ESA
40.8,30.4,18.799999999999997,11.7,8.0,4.0,3.0,2.4,2.0,1.0,2019-02-12,28,23.999999999999996,0.0,0.0,0.0,0.10440124999999999,0.81432975,53.61526193749999,66.11776838046873,90.64191563398435,90.64191563398435,90.64191563398435,ESA
40.8,34.0,26.4,19.2,13.666666666666666,7.800000000000001,6.3,5.0600000000000005,4.25,2.125,2019-02-13,28,51.0,20.4,20.4,20.4,20.4,20.488741062499997,21.092180287499996,65.97297264687498,76.60010312339841,97.4456282888867,97.4456282888867,ESA
57.6,39.6,21.4,10.8,7.2,3.6333333333333333,2.725,2.18,1.8166666666666667,0.9083333333333333,2019-02-17,28,21.8,4.930000000000001,4.930000000000001,5.175650000000001,31.797968749999995,42.446896249999995,42.446896249999995,42.446896249999995,42.446896249999995,42.49321963925664,42.80821868620179,ESA
19.2,10.799999999999999,10.0,5.0,3.4,1.7,1.275,1.02,0.85,0.5916666666666667,2019-02-26,28,14.2,7.14,7.14,7.262824999999999,7.471627499999999,7.8265917499999995,8.1283113625,9.154158044999999,10.898097405249999,15.947346834223826,17.089218379400016,ESA
123.2,93.2,56.4,32.2,26.0,15.633333333333333,11.725,9.379999999999999,7.816666666666666,3.9166666666666665,2019-03-01,28,94.0,8.16,12.3505,21.071075,25.4559275,25.4559275,25.531357403125,25.6595882384375,25.87758065846875,26.062874215495313,26.692872309385624,ESA
12.0,6.800000000000001,5.2,4.6,3.8666666666666667,2.2666666666666666,1.75,1.5,1.4833333333333334,0.7999999999999999,2019-03-02,28,19.200000000000003,79.89999999999999,86.83599999999998,90.39792499999999,97.81041374999998,101.53753837499998,101.53753837499998,101.60165379265624,101.71065000267185,101.89594355969842,102.053443083171,ESA
124.0,106.8,64.39999999999999,34.599999999999994,23.333333333333332,11.866666666666667,8.975,7.18,5.983333333333333,3.0,2019-03-03,28,72.0,16.32,84.23499999999999,90.13059999999999,93.15823624999999,99.45885168749999,102.62690761874998,102.62690761874998,102.68140572375779,102.77405250227108,102.93155202574366,ESA
12.0,10.4,8.0,5.4,3.9333333333333336,2.7000000000000006,2.1750000000000003,1.7400000000000002,1.4500000000000002,0.7250000000000001,2019-03-11,28,17.4,0.17,0.17,0.17,0.27440125,3.0253741874999993,3.0253741874999993,3.281835858124999,22.901153660937496,27.348199029574992,45.85439303760292,ESA
40.8,37.2,28.799999999999997,19.2,14.6,7.3,6.2,4.999999999999999,4.183333333333333,2.1166666666666667,2019-03-16,28,50.8,0.85,1.139,1.139,1.3478025,9.0682749375,9.143704840625,9.143704840625,9.143704840625,9.19002822988164,10.410649536794121,EA
58.4,45.2,26.2,13.7,9.2,4.6,3.4499999999999997,2.76,2.3,1.15,2019-03-19,28,27.6,0.51,2.5330000000000004,33.730549999999994,34.25255624999999,34.43003837499999,34.43003837499999,34.55826921031249,39.29960434599218,39.34592773524882,39.34592773524882,ESA
13.6,9.599999999999998,5.6,4.300000000000001,3.1333333333333333,2.066666666666667,1.9500000000000002,1.64,1.45,0.9083333333333333,2019-03-20,28,21.799999999999997,23.459999999999997,23.893499999999996,25.613049999999994,52.13096749999998,52.57467281249998,52.72553261874998,52.72553261874998,52.834528828765606,56.86466369409334,56.90403857496148,ESA
28.8,26.0,18.200000000000003,12.5,13.4,9.666666666666666,7.775,6.26,5.216666666666667,2.725,2019-03-21,28,65.4,18.53,38.471,38.83947499999999,40.301092499999996,62.84132237499999,63.21847189062499,63.34670272593749,63.34670272593749,63.439349504450774,66.86496413997935,ESA
105.6,68.39999999999999,36.8,18.599999999999998,12.399999999999999,6.333333333333332,5.624999999999999,4.58,3.8166666666666664,2.766666666666666,2019-03-28,28,66.4,0.0,0.0,0.0,0.0,0.0,0.45257941874999996,21.418320992343745,27.358614438195307,33.75124215561171,33.86936679821615,ESA
50.4,40.4,24.0,12.6,8.466666666666667,4.266666666666667,3.3499999999999996,2.6799999999999997,2.25,1.125,2019-03-29,28,27.0,56.43999999999999,56.43999999999999,56.43999999999999,56.43999999999999,56.43999999999999,56.43999999999999,56.82469250593749,74.64557284349218,79.694822272466,85.12855583226994,ESA
115.2,108.0,89.60000000000001,69.3,52.06666666666666,33.46666666666667,26.0,20.8,17.333333333333332,8.666666666666666,2019-04-08,28,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05449810500781249,0.19346827277773435,5.509077189977244,EA
66.4,44.0,38.4,24.3,19.733333333333334,13.6,12.125,11.62,9.816666666666666,5.583333333333333,2019-04-09,28,134.0,176.79999999999998,176.79999999999998,176.79999999999998,176.79999999999998,176.79999999999998,176.79999999999998,176.79999999999998,176.79999999999998,176.8463233892566,176.96444803186105,ESA
20.8,12.8,8.0,6.2,4.333333333333333,2.2666666666666666,1.7249999999999999,1.38,1.1666666666666667,0.7833333333333333,2019-04-10,28,18.8,113.89999999999999,264.17999999999995,264.17999999999995,264.17999999999995,264.17999999999995,264.17999999999995,264.17999999999995,264.17999999999995,264.17999999999995,264.2193748808681,ESA
8.0,6.0,4.4,2.4000000000000004,1.9333333333333333,1.6000000000000003,1.3,1.08,0.9,0.45,2019-04-14,28,10.8,0.0,0.0,3.0706249999999997,12.884342499999999,72.34085437499999,150.78795362499997,150.78795362499997,150.78795362499997,150.78795362499997,150.78795362499997,ESA
54.4,39.2,20.2,10.5,7.933333333333334,4.666666666666667,3.5,2.8,2.3333333333333335,1.1666666666666667,2019-04-28,28,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
29.6,22.8,13.8,7.1000000000000005,4.8,2.4,1.8,1.44,1.2,1.0333333333333334,2019-05-07,28,24.8,0.0,0.0,0.0,0.0,0.0,0.0,1.7311162767187498,2.221599221789062,8.706873717718747,8.706873717718747,ESA
65.6,40.8,22.4,11.299999999999999,11.066666666666665,6.333333333333333,4.7749999999999995,4.04,3.3666666666666667,2.5833333333333335,2019-05-15,28,62.0,2.55,2.6944999999999997,2.6944999999999997,2.6944999999999997,2.6944999999999997,2.6944999999999997,3.2074233412499997,9.965188362218749,9.965188362218749,9.965188362218749,ESA
16.0,13.600000000000001,7.2,4.4,3.533333333333333,2.966666666666667,2.225,1.78,1.4833333333333334,1.2833333333333334,2019-05-16,28,30.8,52.699999999999996,54.86749999999999,54.99032499999999,54.99032499999999,54.99032499999999,54.99032499999999,54.99032499999999,55.426309840062494,61.17041010788593,61.17041010788593,ESA
20.0,17.599999999999998,16.2,13.1,10.066666666666668,6.566666666666666,5.125,4.26,3.75,2.1666666666666665,2019-05-17,28,52.0,26.18,70.975,72.817375,72.92177625,72.92177625,72.92177625,72.92177625,72.92177625,73.29236336405312,78.17484859170304,ESA
4.8,4.8,4.2,3.0999999999999996,2.6666666666666665,1.7666666666666666,1.5,1.4,1.1666666666666667,0.6083333333333333,2019-05-18,28,14.600000000000001,44.199999999999996,66.45299999999999,104.52874999999997,106.09476874999997,106.18350981249998,106.18350981249998,106.18350981249998,106.18350981249998,106.18350981249998,106.49850885944514,ESA
63.2,44.400000000000006,25.6,14.0,9.333333333333334,4.7,3.5250000000000004,2.8200000000000003,2.35,1.175,2019-06-02,28,28.2,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,ESA
22.4,13.6,8.0,6.2,6.0,3.1333333333333333,2.375,1.92,1.5999999999999999,0.7999999999999999,2019-06-03,28,19.2,23.970000000000002,25.270500000000002,25.270500000000002,25.270500000000002,25.270500000000002,25.270500000000002,25.270500000000002,25.270500000000002,25.270500000000002,25.270500000000002,ESA
10.4,8.8,4.8,3.0,2.5333333333333337,2.066666666666667,1.7750000000000001,1.42,1.2166666666666666,0.6333333333333334,2019-06-04,28,15.200000000000003,16.32,36.694500000000005,37.799925,37.799925,37.799925,37.799925,37.799925,37.799925,37.799925,37.799925,ESA
23.2,22.0,11.2,5.6,3.8000000000000003,1.9000000000000001,1.425,1.1400000000000001,0.9500000000000001,0.47500000000000003,2019-06-20,28,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3543739278133006,ESA
22.4,14.0,7.6,3.9,3.0666666666666664,1.7666666666666666,1.45,1.18,1.0666666666666667,0.5499999999999999,2019-07-04,28,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
16.8,14.0,12.6,11.399999999999999,10.333333333333334,7.866666666666667,6.8999999999999995,6.36,6.3,3.5583333333333336,2019-07-05,28,85.4,11.219999999999999,11.219999999999999,11.219999999999999,11.219999999999999,11.219999999999999,11.219999999999999,11.219999999999999,11.219999999999999,11.219999999999999,11.219999999999999,ESA
14.4,12.0,11.0,8.7,7.466666666666668,5.3999999999999995,5.125000000000001,4.94,4.4,3.4333333333333336,2019-08-03,28,82.4,0.34,0.34,0.46282500000000004,0.46282500000000004,0.46282500000000004,0.46282500000000004,0.46282500000000004,0.46282500000000004,0.46282500000000004,0.46282500000000004,ESA
12.0,9.600000000000001,9.200000000000001,8.5,7.0,4.9,4.0,3.3600000000000003,2.8666666666666667,2.0833333333333335,2019-08-04,28,50.00000000000001,70.04,70.32900000000001,70.32900000000001,70.43340125,70.43340125,70.43340125,70.43340125,70.43340125,70.43340125,70.43340125,ESA
17.6,16.799999999999997,14.0,11.100000000000001,8.133333333333335,4.9,3.6750000000000003,2.9400000000000004,2.45,1.225,2019-08-13,28,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7629734701093749,12.343820784269527,28.56627170194507,ESA
11.2,9.600000000000001,8.2,7.3,6.400000000000001,5.3,4.175,3.88,4.016666666666667,2.783333333333333,2019-08-14,28,66.80000000000001,24.990000000000002,24.990000000000002,24.990000000000002,24.990000000000002,24.990000000000002,24.990000000000002,24.990000000000002,24.990000000000002,25.63852744959297,35.4822476666291,ESA
5.6,5.199999999999999,4.8,3.4000000000000004,3.0,1.7333333333333334,1.3,1.04,0.8666666666666667,0.43333333333333335,2019-08-19,28,10.4,0.0,0.0,0.0,2.5056299999999996,32.14514487499999,43.23334063437499,43.23334063437499,43.23334063437499,43.23334063437499,43.23334063437499,ESA
7.2,5.199999999999999,3.6,2.8,2.733333333333333,1.7666666666666668,1.35,1.08,0.9,0.75,2019-08-20,28,18.0,8.84,8.84,8.84,8.84,10.9697855,36.16337314374999,45.588339539218744,45.588339539218744,45.588339539218744,45.588339539218744,ESA
4.8,3.5999999999999996,3.2,2.9,2.4,1.4666666666666668,1.2,1.06,0.8833333333333333,0.45,2019-08-22,28,10.8,4.42,17.424999999999997,23.811899999999998,23.811899999999998,23.811899999999998,23.811899999999998,25.35067002375,43.55303709635937,50.362575317085536,50.362575317085536,ESA
9.6,7.199999999999999,5.0,2.9,2.3333333333333335,1.6666666666666667,1.3750000000000002,1.1800000000000002,1.0,0.5,2019-09-02,28,12.0,6.8,6.8,6.8,6.8,6.8,6.8,6.8,8.271448835210936,10.494971519529685,11.794342588178454,ESA
24.8,24.8,13.200000000000001,6.800000000000001,4.6000000000000005,2.3333333333333335,1.75,1.4,1.1666666666666667,0.5833333333333334,2019-09-03,28,14.0,10.2,15.979999999999999,15.979999999999999,15.979999999999999,15.979999999999999,15.979999999999999,15.979999999999999,15.979999999999999,17.230731509929296,19.120725791600233,ESA
8.0,5.2,3.4000000000000004,3.0000000000000004,2.733333333333333,2.2333333333333334,2.1999999999999997,2.08,1.7333333333333334,1.1333333333333333,2019-09-04,28,27.200000000000003,11.9,20.57,25.483,25.483,25.483,25.483,25.483,25.483,25.483,26.5461217834399,ESA
9.6,8.8,8.600000000000001,6.9,6.2,4.966666666666667,4.6000000000000005,4.279999999999999,4.016666666666667,2.775,2019-09-05,28,66.6,23.119999999999997,33.235,40.6045,44.78055,44.78055,44.78055,44.78055,44.78055,44.78055,44.78055,ESA
3.2,2.8,2.4000000000000004,1.8000000000000003,1.5999999999999999,1.2,0.925,0.74,0.6166666666666667,0.46666666666666673,2019-09-06,28,11.2,56.60999999999999,76.26199999999999,84.85974999999999,91.12382499999998,94.67346749999999,94.67346749999999,94.67346749999999,94.67346749999999,94.67346749999999,94.67346749999999,ESA
8.0,6.0,4.6,2.8,2.533333333333333,1.9333333333333336,1.9,1.54,1.3,0.6583333333333333,2019-09-14,28,15.799999999999999,1.1900000000000002,1.1900000000000002,1.1900000000000002,1.1900000000000002,1.1900000000000002,1.1900000000000002,1.2541154176562501,4.30600929809375,19.73169792055507,25.086681718622724,ESA
3.2,3.2,3.2,2.9000000000000004,2.5333333333333337,2.066666666666667,1.8000000000000003,1.6,1.5000000000000002,0.875,2019-09-21,28,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.065117994843749,5.446604729898436,5.446604729898436,5.446604729898436,ESA
17.6,14.400000000000004,13.6,12.6,12.533333333333333,9.233333333333333,7.7749999999999995,7.0200000000000005,6.366666666666667,4.0,2019-09-22,28,96.0,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,17.849999999999998,22.155350295617186,22.47961402041367,22.47961402041367,ESA
9.6,8.0,5.0,4.1,3.0666666666666664,1.5666666666666667,1.175,0.9400000000000001,0.7833333333333333,0.47500000000000003,2019-09-23,28,11.4,81.6,96.7725,96.7725,96.7725,96.7725,96.7725,96.7725,96.7725,100.43204775127461,100.70767191735162,ESA
5.6,5.199999999999999,3.8,2.3,2.0,1.4666666666666666,1.475,1.3,1.1333333333333335,0.7833333333333333,2019-09-26,28,18.800000000000004,1.02,1.1645,8.165524999999999,58.27812499999999,67.59593656249999,67.59593656249999,67.59593656249999,67.59593656249999,67.59593656249999,67.59593656249999,ESA
17.6,11.600000000000001,7.800000000000001,6.6000000000000005,5.133333333333334,2.9333333333333336,2.4000000000000004,2.2,1.9333333333333336,1.3083333333333333,2019-09-28,28,31.400000000000002,0.51,14.092999999999998,14.829949999999998,14.934351249999999,19.9925918125,56.19894531249999,62.93106416640624,62.93106416640624,62.93106416640624,62.93106416640624,ESA
7.2,5.2,4.6,3.4000000000000004,2.6666666666666665,2.066666666666667,1.725,1.4,1.1666666666666667,0.6416666666666667,2019-09-29,28,15.4,26.69,27.1235,38.66905,39.2954575,39.384198562499996,43.683703040625,74.45910351562499,80.1814045414453,80.1814045414453,80.1814045414453,ESA
5.6,5.199999999999999,4.8,4.0,3.8000000000000003,2.966666666666667,2.35,1.94,1.6166666666666665,0.9583333333333334,2019-10-08,28,23.0,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.3404829450703124,4.907383917831639,11.089240214130328,ESA
13.6,12.399999999999999,10.8,8.6,7.466666666666666,6.6000000000000005,5.6000000000000005,4.76,4.3500000000000005,2.4583333333333335,2019-10-09,28,59.0,19.55,20.2725,20.2725,20.2725,20.2725,20.2725,20.2725,20.2725,20.689410503309766,23.721276330156893,ESA
